سال آبي,اشتراک,امور,اشتراک برق,محدوده مطالعاتي,شهرستان,MA_XUTM,MA_YUTM,عمق چاه,دبي,ساعت کارکرد,اضافه کسربرداشت,تخليه مترمکعب,نوع چاه,نوع مصرف,نيرو محرکه,وضعيت چاه,برداشت واقعي,کنتور هوشمند,conat,ID
1397-98,518810,آب مشهد,529990,مشهد - چناران,چناران,702654,4047640,60,0.3,5110,-2391.48,5518.8,عميق,كشاورزي,برقي,مجاز,3127.32,دارد,7.02654E+12,2
1397-98,518819,آب مشهد,520858,مشهد - چناران,چناران,698053,4043712,145,1,5110,5518.8,18396,عميق,كشاورزي,برقي,مجاز,23914.8,دارد,6.98053E+12,2
1397-98,518824,آب مشهد,303072,مشهد - چناران,چناران,701604,4046977,72,0.5,5110,0,9198,عميق,شرب روستايي,برقي,مجاز,9198,دارد,7.01604E+12,2
1397-98,518826,آب مشهد,53701,مشهد - چناران,چناران,683305,4061093,85,0.5,5110,0,9198,عميق,كشاورزي,برقي,مجاز,9198,ندارد,6.83305E+12,2
1397-98,518829,آب مشهد,500748,مشهد - چناران,چناران,699180,4056440,63,0.5,5110,0,9198,عميق,كشاورزي,برقي,مجاز,9198,دارد,6.9918E+12,2
1397-98,518834,آب مشهد,500288,مشهد - چناران,چناران,699250,4043402,145,0.05,3500,4410,630,عميق,كشاورزي,برقي,مجاز,5040,دارد,6.9925E+12,2
1397-98,524167,آب مشهد,0,مشهد - چناران,چناران,701217,4079825,7,3,4256,0,45965,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,45965,ندارد,7.01217E+12,2
1397-98,524168,آب مشهد,0,مشهد - چناران,چناران,703206,4079200,13,3,4256,0,45965,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,45965,ندارد,7.03206E+12,2
1397-98,524169,آب مشهد,0,مشهد - چناران,چناران,703274,4079140,13,2,4256,0,30643,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643,ندارد,7.03274E+12,2
1397-98,524170,آب مشهد,0,مشهد - چناران,چناران,703015,4079373,13,3.5,4256,0,53626,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,53626,ندارد,7.03015E+12,2
1397-98,524171,آب مشهد,0,مشهد - چناران,چناران,703309,4079121,12,2.5,4256,0,38304,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,38304,ندارد,7.03309E+12,2
1397-98,524172,آب مشهد,0,مشهد - چناران,چناران,700847,4080077,10,2,4256,0,30643,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643,ندارد,7.00847E+12,2
1397-98,524173,آب مشهد,0,مشهد - چناران,چناران,701306,4079816,8,3,4256,0,45965,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,45965,ندارد,7.01306E+12,2
1397-98,524174,آب مشهد,0,مشهد - چناران,چناران,701157,4079880,7,2.5,4256,0,38304,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,38304,ندارد,7.01157E+12,2
1397-98,524175,آب مشهد,0,مشهد - چناران,چناران,701410,4079775,8,2.5,4256,0,38304,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,38304,ندارد,7.0141E+12,2
1397-98,524176,آب مشهد,0,مشهد - چناران,چناران,703150,4079211,13,3,4256,0,45965,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,45965,ندارد,7.0315E+12,2
1397-98,524177,آب مشهد,0,مشهد - چناران,چناران,701036,4080029,7,3,4256,0,45965,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,45965,ندارد,7.01036E+12,2
1397-98,524178,آب مشهد,0,مشهد - چناران,چناران,701552,4079791,16,2,4256,0,30643,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643,ندارد,7.01552E+12,2
1397-98,524179,آب مشهد,99999,مشهد - چناران,چناران,703339,4079056,15,2.5,4256,0,38304,نيمه عميق,كشاورزي,برقي,غيرمجاز,38304,ندارد,7.03339E+12,2
1397-98,524180,آب مشهد,0,مشهد - چناران,چناران,701512,4079771,8,2,4256,0,30643,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643,ندارد,7.01512E+12,2
1397-98,524181,آب مشهد,0,مشهد - چناران,چناران,696683,4082762,22.5,1,4256,0,15322,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,15322,ندارد,6.96683E+12,2
1397-98,524185,آب مشهد,0,مشهد - چناران,چناران,679857,4077814,10,20,4256,0,306432,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,306432,ندارد,6.79857E+12,2
1397-98,526034,آب مشهد,99999,مشهد - چناران,چناران,685886,4085675,8,0.5,4256,0,7661,نيمه عميق,كشاورزي,برقي,غيرمجاز,7661,ندارد,6.85886E+12,2
1397-98,520655,آب مشهد,0,مشهد - چناران,چناران,673583,4064821,130,16.5,4256,0,252806,عميق,كشاورزي,ديزلي,غيرمجاز,252806,ندارد,6.73583E+12,2
1397-98,524889,آب مشهد,393820,مشهد - چناران,چناران,692761,4068239,75,1.5,4256,0,22982,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982,ندارد,6.92761E+12,2
1397-98,524890,آب مشهد,0,مشهد - چناران,چناران,692562,4068316,90,1,4256,0,15322,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,15322,ندارد,6.92562E+12,2
1397-98,526420,آب مشهد,0,مشهد - چناران,چناران,697081,4082569,12,2,4256,0,30643,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643,ندارد,6.97081E+12,2
1397-98,526422,آب مشهد,0,مشهد - چناران,چناران,695767,4083647,15,2,4256,0,30643,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643,ندارد,6.95767E+12,2
1397-98,526423,آب مشهد,0,مشهد - چناران,چناران,696502,4082752,20,2.5,4256,0,38304,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,38304,ندارد,6.96502E+12,2
1397-98,526424,آب مشهد,0,مشهد - چناران,چناران,700505,4080248,13,4,4256,0,61286,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,61286,ندارد,7.00505E+12,2
1397-98,526426,آب مشهد,0,مشهد - چناران,چناران,696274,4082878,13,2,4256,0,30643,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643,ندارد,6.96274E+12,2
1397-98,526427,آب مشهد,0,مشهد - چناران,چناران,700455,4080205,17,4,4256,0,61286,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,61286,ندارد,7.00455E+12,2
1397-98,526428,آب مشهد,0,مشهد - چناران,چناران,696085,4083160,20,3.5,4256,0,53626,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,53626,ندارد,6.96085E+12,2
1397-98,526429,آب مشهد,0,مشهد - چناران,چناران,696112,4083024,20,2.5,4256,0,38304,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,38304,ندارد,6.96112E+12,2
1397-98,526430,آب مشهد,0,مشهد - چناران,چناران,696298,4082899,20,3.5,4256,0,53626,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,53626,ندارد,6.96298E+12,2
1397-98,526431,آب مشهد,0,مشهد - چناران,چناران,695950,4083306,19,2.5,4256,0,38304,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,38304,ندارد,6.9595E+12,2
1397-98,526432,آب مشهد,0,مشهد - چناران,چناران,696052,4083203,18,3.5,4256,0,53626,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,53626,ندارد,6.96052E+12,2
1397-98,526433,آب مشهد,0,مشهد - چناران,چناران,695791,4083400,18,3,4256,0,45965,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,45965,ندارد,6.95791E+12,2
1397-98,526435,آب مشهد,0,مشهد - چناران,چناران,695804,4083531,18,2.5,4256,0,38304,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,38304,ندارد,6.95804E+12,2
1397-98,526436,آب مشهد,0,مشهد - چناران,چناران,697468,4082514,18,2.5,4256,0,38304,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,38304,ندارد,6.97468E+12,2
1397-98,526437,آب مشهد,0,مشهد - چناران,چناران,697603,4082352,17,3.5,4256,0,53626,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,53626,ندارد,6.97603E+12,2
1397-98,526438,آب مشهد,0,مشهد - چناران,چناران,697514,4082392,12,2.5,4256,0,38304,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,38304,ندارد,6.97514E+12,2
1397-98,526439,آب مشهد,0,مشهد - چناران,چناران,697539,4082456,12,2.5,4256,0,38304,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,38304,ندارد,6.97539E+12,2
1397-98,526440,آب مشهد,0,مشهد - چناران,چناران,697155,4082549,11,2.5,4256,0,38304,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,38304,ندارد,6.97155E+12,2
1397-98,526441,آب مشهد,0,مشهد - چناران,چناران,697285,4082606,20,3.5,4256,0,53626,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,53626,ندارد,6.97285E+12,2
1397-98,526444,آب مشهد,0,مشهد - چناران,چناران,696638,4082738,10,1,4256,0,15322,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,15322,ندارد,6.96638E+12,2
1397-98,526446,آب مشهد,0,مشهد - چناران,چناران,696772,4082743,18,3.5,4256,0,53626,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,53626,ندارد,6.96772E+12,2
1397-98,526447,آب مشهد,0,مشهد - چناران,چناران,697090,4082563,12,2.5,4256,0,38304,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,38304,ندارد,6.9709E+12,2
1397-98,526477,آب مشهد,0,مشهد - چناران,چناران,700725,4080368,4,3,4256,0,45965,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,45965,ندارد,7.00725E+12,2
1397-98,526507,آب مشهد,0,مشهد - چناران,چناران,707270,4067736,60,7,4256,0,107251.2,عميق,كشاورزي,ديزلي,مجاز,107251.2,ندارد,7.0727E+12,2
1397-98,518896,آب مشهد,96000,مشهد - چناران,چناران,691089,4062387,35,0.5,5110,3679.2,9198,عميق,كشاورزي,برقي,مجاز,12877.2,ندارد,6.91089E+12,2
1397-98,518907,آب مشهد,69000,مشهد - چناران,چناران,692365,4063492,35,0.3,5110,0,5518.8,نيمه عميق,كشاورزي,برقي,مجاز,5518.8,ندارد,6.92365E+12,2
1397-98,518917,آب مشهد,999999,مشهد - چناران,چناران,702077,4049022,75,0.85,5110,0,15636.6,عميق,كشاورزي,برقي,مجاز,15636.6,دارد,7.02077E+12,2
1397-98,525355,آب مشهد,0,مشهد - چناران,چناران,684550,4044179,7,2.5,4256,0,38304,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,38304,ندارد,6.8455E+12,2
1397-98,525371,آب مشهد,0,مشهد - چناران,چناران,686671,4045108,10,0.5,4256,0,7661,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7661,ندارد,6.86671E+12,2
1397-98,525372,آب مشهد,0,مشهد - چناران,چناران,686684,4045152,10,0.5,4256,0,7661,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7661,ندارد,6.86684E+12,2
1397-98,525373,آب مشهد,0,مشهد - چناران,چناران,686248,4044772,8,0.5,4256,0,7661,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7661,ندارد,6.86248E+12,2
1397-98,525375,آب مشهد,0,مشهد - چناران,چناران,686618,4045049,9,0.5,4256,0,7661,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7661,ندارد,6.86618E+12,2
1397-98,518935,آب مشهد,0,مشهد - چناران,چناران,694103,4040710,75,0.28,5110,0,5150.88,عميق,شرب روستايي,ديزلي,مجاز,5150.88,ندارد,6.94103E+12,2
1397-98,518939,آب مشهد,21500,مشهد - چناران,چناران,689765,4060819,70,0.2,5110,14716.8,3679.2,عميق,كشاورزي,برقي,مجاز,18396,دارد,6.89765E+12,2
1397-98,518957,آب مشهد,970368,مشهد - چناران,چناران,701230,4050469,65,0.5,5110,0,9198,عميق,شرب روستايي,برقي,مجاز,9198,دارد,7.0123E+12,2
1397-98,518978,آب مشهد,0,مشهد - چناران,چناران,692022,4041567,20,0.5,5110,0,9198,نيمه عميق,كشاورزي,ديزلي,مجاز,9198,دارد,6.92022E+12,2
1397-98,518180,آب مشهد,514836,مشهد - چناران,چناران,692182,4067694,47,0.18,5110,0,3311.28,نيمه عميق,كشاورزي,برقي,مجاز,3311.28,ندارد,6.92182E+12,2
1397-98,525910,آب مشهد,0,مشهد - چناران,چناران,675974,4058259,10,1,4256,0,15322,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,15322,ندارد,6.75974E+12,2
1397-98,518463,آب مشهد,500393,مشهد - چناران,چناران,688106,4056256,100,40,4256,-122572.8,612864,عميق,كشاورزي,برقي,مجاز,490291.2,دارد,6.88106E+12,2
1397-98,518464,آب مشهد,500395,مشهد - چناران,چناران,688360,4056070,125,32,4256,0,490291.2,عميق,كشاورزي,برقي,مجاز,490291.2,دارد,6.8836E+12,2
1397-98,525488,آب مشهد,0,مشهد - چناران,چناران,689749,4060916,30,1,4256,0,15322,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,15322,ندارد,6.89749E+12,2
1397-98,527095,آب مشهد,0,مشهد - چناران,چناران,694518,4062066,30,0.5,4256,0,7661,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7661,ندارد,6.94518E+12,2
1397-98,527125,آب مشهد,0,مشهد - چناران,چناران,692465,4048350,198,0,0,552033,0,عميق,شرب,ديزلي,مجاز,552033,ندارد,6.92465E+12,2
1397-98,527126,آب مشهد,0,مشهد - چناران,چناران,690678,4048256,198,0,0,0,0,عميق,شرب,ديزلي,مجاز,0,ندارد,6.90678E+12,2
1397-98,527127,آب مشهد,0,مشهد - چناران,چناران,691950,4050753,210,0,0,0,0,عميق,شرب,ديزلي,مجاز,0,ندارد,6.9195E+12,2
1397-98,527143,آب مشهد,99999,مشهد - چناران,چناران,700390,4080022,20,2,4256,0,30643,نيمه عميق,كشاورزي,برقي,غيرمجاز,30643,ندارد,7.0039E+12,2
1397-98,526955,آب مشهد,0,مشهد - چناران,چناران,687532,4058206,80,0.5,4250,0,7650,عميق,صنعتي,ديزلي,غيرمجاز,7650,ندارد,6.87532E+12,2
1397-98,527059,آب مشهد,0,مشهد - چناران,چناران,686299,4044841,10,0.5,4256,0,7661,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7661,ندارد,6.86299E+12,2
1397-98,527068,آب مشهد,99999,مشهد - چناران,چناران,702357,4058145,70,2.5,4256,0,38304,نيمه عميق,كشاورزي,برقي,غيرمجاز,38304,ندارد,7.02357E+12,2
1397-98,514443,آب مشهد,500455,مشهد - چناران,چناران,688408,4059489,120,17,4256,-133560.22,260467.2,عميق,كشاورزي,برقي,مجاز,126906.98,دارد,6.88408E+12,2
1397-98,514445,آب مشهد,500374,مشهد - چناران,چناران,690217,4064315,110,8.22,4256,-43993.02,125943.55,عميق,كشاورزي,برقي,مجاز,81950.53,دارد,6.90217E+12,2
1397-98,515277,آب مشهد,500337,مشهد - چناران,چناران,689898,4057411,100,20.5,5110,27594,377118,عميق,صنعتي,برقي,مجاز,404712,دارد,6.89898E+12,2
1397-98,515280,آب مشهد,978358,مشهد - چناران,چناران,686577,4054569,150,35,4256,70671.76,536256,عميق,كشاورزي,برقي,مجاز,606927.76,دارد,6.86577E+12,2
1397-98,515283,آب مشهد,500639,مشهد - چناران,چناران,691911,4057250,110,45,4256,124306.43,689472,عميق,كشاورزي,برقي,مجاز,813778.43,دارد,6.91911E+12,2
1397-98,515286,آب مشهد,500558,مشهد - چناران,چناران,694153,4058112,150,14.5,4256,187111.8,222163.2,عميق,كشاورزي,برقي,مجاز,409275,دارد,6.94153E+12,2
1397-98,515288,آب مشهد,500556,مشهد - چناران,چناران,693766,4057166,150,11.5,4256,182866.27,176198.4,عميق,كشاورزي,برقي,مجاز,359064.67,دارد,6.93766E+12,2
1397-98,515291,آب مشهد,515669,مشهد - چناران,چناران,690140,4057234,150,30,3500,173880,378000,عميق,صنعتي,برقي,مجاز,551880,دارد,6.9014E+12,2
1397-98,515292,آب مشهد,500430,مشهد - چناران,چناران,691080,4064163,110,23,4256,-238640.57,352396.8,عميق,كشاورزي,برقي,مجاز,113756.23,دارد,6.9108E+12,2
1397-98,515295,آب مشهد,971740,مشهد - چناران,چناران,695499,4041439,95,1,5110,47829.6,18396,عميق,خدمات,برقي,مجاز,66225.6,دارد,6.95499E+12,2
1397-98,515296,آب مشهد,500408,مشهد - چناران,چناران,690986,4060908,150,20,4256,168946.76,306432,عميق,كشاورزي,برقي,مجاز,475378.76,دارد,6.90986E+12,2
1397-98,515301,آب مشهد,0,مشهد - چناران,چناران,692058,4062836,150,13,4256,-153216,199180.8,عميق,كشاورزي,ديزلي,مجاز,45964.8,دارد,6.92058E+12,2
1397-98,515305,آب مشهد,400245,مشهد - چناران,چناران,692916,4061545,150,15,4256,-100078.79,229824,عميق,كشاورزي,برقي,مجاز,129745.21,دارد,6.92916E+12,2
1397-98,515310,آب مشهد,500460,مشهد - چناران,چناران,691086,4064823,80,12,4256,10272.66,183859.2,عميق,كشاورزي,برقي,مجاز,194131.86,دارد,6.91086E+12,2
1397-98,515326,آب مشهد,500397,مشهد - چناران,چناران,694864,4054469,125,36,4256,281553.52,551577.6,عميق,كشاورزي,برقي,مجاز,833131.12,دارد,6.94864E+12,2
1397-98,515330,آب مشهد,500399,مشهد - چناران,چناران,699655,4054204,130,44,4256,-26125.09,674150.4,عميق,كشاورزي,برقي,مجاز,648025.31,دارد,6.99655E+12,2
1397-98,514818,آب مشهد,500416,مشهد - چناران,چناران,688363,4062474,150,10,4256,-107251.2,153216,عميق,كشاورزي,برقي,مجاز,45964.8,دارد,6.88363E+12,2
1397-98,514820,آب مشهد,500342,مشهد - چناران,چناران,698667,4048836,140,49.34,4256,-14227.39,755967.74,عميق,كشاورزي,برقي,مجاز,741740.35,دارد,6.98667E+12,2
